3., 0.8044458919901232
3.01, 0.8064765425408688
3.02, 0.80850690532831
3.03, 0.8105369825875621
3.04, 0.8125667765301702
3.05, 0.8145962893444265
3.06, 0.8166255231956813
3.07, 0.8186544802266478
3.08, 0.820683162557703
3.09, 0.8227115722871835
3.1, 0.8247397114916771
3.11, 0.8267675822263083
3.12, 0.8287951865250207
3.13, 0.8308225264008537
3.14, 0.8328496038462161
3.15, 0.8348764208331546
3.16, 0.836902979313617
3.17, 0.838929281219713
3.18, 0.8409553284639709
3.19, 0.842981122939588
3.2, 0.8450066665206805
3.21, 0.8470319610625252
3.22, 0.8490570084018034
3.23, 0.8510818103568333
3.24, 0.8531063687278064
3.25, 0.855130685297015
3.26, 0.857154761829079
3.27, 0.8591786000711678
3.2800000000000002, 0.8612022017532185
3.29, 0.8632255685881534
3.3, 0.8652487022720907
3.31, 0.8672716044845546
3.32, 0.8692942768886803
3.33, 0.8713167211314177
3.34, 0.8733389388437306
3.35, 0.8753609316407945
3.36, 0.877382701122189
3.37, 0.8794042488720896
3.38, 0.8814255764594559
3.39, 0.8834466854382159
3.4, 0.8854675773474509
3.41, 0.8874882537115726
3.42, 0.8895087160405012
3.43, 0.8915289658298422
3.44, 0.8935490045610543
3.45, 0.8955688337016235
3.46, 0.8975884547052265
3.47, 0.8996078690118978
3.48, 0.9016270780481901
3.49, 0.9036460832273358
3.5, 0.9056648859494036
3.51, 0.9076834876014547
3.52, 0.9097018895576947
3.5300000000000002, 0.9117200931796261
3.54, 0.9137380998161952
3.55, 0.9157559108039411
3.56, 0.9177735274671384
3.5700000000000003, 0.9197909511179397
3.58, 0.9218081830565183
3.59, 0.9238252245712031
3.6, 0.9258420769386196
3.61, 0.9278587414238209
3.62, 0.9298752192804218
3.63, 0.9318915117507306
3.64, 0.9339076200658775
3.65, 0.9359235454459413
3.66, 0.9379392891000757
3.67, 0.9399548522266337
3.68, 0.9419702360132891
3.69, 0.9439854416371558
3.7, 0.9460004702649096
3.71, 0.9480153230529017
3.7199999999999998, 0.9500300011472779
3.73, 0.9520445056840897
3.74, 0.9540588377894087
3.75, 0.9560729985794368
3.76, 0.958086989160615
3.77, 0.9601008106297333
3.7800000000000002, 0.9621144640740349
3.79, 0.9641279505713233
3.8, 0.9661412711900648
3.81, 0.9681544269894913
3.8200000000000003, 0.970167419019701
3.83, 0.9721802483217583
3.84, 0.974192915927792
3.85, 0.9762054228610928
3.86, 0.9782177701362076
3.87, 0.9802299587590352
3.88, 0.9822419897269189
3.89, 0.9842538640287405
3.9, 0.9862655826450075
3.91, 0.9882771465479455
3.92, 0.9902885567015862
3.93, 0.992299814061854
3.94, 0.9943109195766517
3.95, 0.9963218741859492
3.96, 0.9983326788218615
3.9699999999999998, 1.0003433344087365
3.98, 1.0023538418632358
3.99, 1.0043642020944135
4., 1.0063744160037982
4.01, 1.0083844844854712
4.02, 1.0103944084261427
4.03, 1.012404188705232
4.04, 1.0144138261949394
4.05, 1.0164233217603231
4.0600000000000005, 1.018432676259374
4.07, 1.0204418905430865
4.08, 1.0224509654555312
4.09, 1.024459901833928
4.1, 1.0264687005087136
4.11, 1.028477362303613
4.12, 1.0304858880357062
4.13, 1.0324942785154974
4.140000000000001, 1.034502534546982
4.15, 1.0365106569277114
4.16, 1.0385186464488587
4.17, 1.0405265038952831
4.18, 1.0425342300455955
4.1899999999999995, 1.0445418256722165
4.2, 1.046549291541445
4.21, 1.0485566284135126
4.22, 1.0505638370426507
4.23, 1.0525709181771454
4.24, 1.0545778725594
4.25, 1.0565847009259908
4.26, 1.058591404007727
4.27, 1.060597982529706
4.28, 1.0626044372113723
4.29, 1.0646107687665685
4.3, 1.0666169779035952
4.3100000000000005, 1.0686230653252637
4.32, 1.070629031728948
4.33, 1.07263487780664
4.34, 1.0746406042450012
4.35, 1.0766462117254145
4.36, 1.078651700924036
4.37, 1.0806570725118432
4.38, 1.0826623271546894
4.390000000000001, 1.0846674655133492
4.4, 1.086672488243569
4.41, 1.0886773959961151
4.42, 1.090682189416821
4.43, 1.092686869146636
4.4399999999999995, 1.09469143582167
4.45, 1.0966958900732404
4.46, 1.0987002325279185
4.47, 1.100704463807572
4.48, 1.102708584529414
4.49, 1.1047125953060408
4.5, 1.1067164967454812
4.51, 1.108720289451237
4.52, 1.1107239740223243
4.53, 1.1127275510533183
4.54, 1.1147310211343928
4.55, 1.1167343848513611
4.5600000000000005, 1.1187376427857199
4.57, 1.1207407955146835
4.58, 1.1227438436112307
4.59, 1.1247467876441377
4.6, 1.1267496281780207
4.61, 1.1287523657733733
4.62, 1.1307550009866036
4.63, 1.1327575343700738
4.640000000000001, 1.1347599664721348
4.65, 1.1367622978371645
4.66, 1.1387645290056045
4.67, 1.1407666605139932
4.68, 1.1427686928950063
4.6899999999999995, 1.1447706266774873
4.7, 1.146772462386483
4.71, 1.1487742005432804
4.72, 1.1507758416654386
4.73, 1.1527773862668225
4.74, 1.1547788348576362
4.75, 1.1567801879444566
4.76, 1.1587814460302646
4.77, 1.160782609614479
4.78, 1.1627836791929869
4.79, 1.1647846552581758
4.8, 1.1667855382989627
4.8100000000000005, 1.1687863288008298
4.82, 1.1707870272458496
4.83, 1.1727876341127184
4.84, 1.1747881498767847
4.85, 1.1767885750100793
4.86, 1.1787889099813438
4.87, 1.1807891552560603
4.88, 1.1827893112964794
4.890000000000001, 1.1847893785616495
4.9, 1.1867893575074413
4.91, 1.1887892485865812
4.92, 1.190789052248674
4.93, 1.1927887689402321
4.9399999999999995, 1.1947883991047017
4.95, 1.1967879431824886
4.96, 1.1987874016109863
4.97, 1.2007867748246002
4.98, 1.2027860632547747
4.99, 1.204785267330017
5., 1.2067843874759243
5.01, 1.208783424115207
5.02, 1.2107823776677138
5.03, 1.2127812485504574
5.04, 1.2147800371776367
5.05, 1.2167787439606608
5.0600000000000005, 1.218777369308175
